name,name_id,specs,time,to,symop,err,file,line,loc,top,signature,weight,proof_coverage,rank,in_calls,out_calls,proof_trace,cyclomatic
"MainActivity$$ViewBinder$1.<init>(MainActivity$$ViewBinder,MainActivity)","com.church.psalm.view.activity.MainActivity$$ViewBinder$1.<init>(com.church.psalm.view.activity.Main04D1",1,0,NONE,36,0,app/build/generated/source/apt/debug/com/church/psalm/view/activity/MainActivity$$ViewBinder.java,12,29,N,"void MainActivity$$ViewBinder$1.<init>(MainActivity$$ViewBinder,MainActivity)(class com.church.psalm.view.activity.MainActivity$$ViewBinder$1 *this, class com.church.psalm.view.activity.MainActivity$$ViewBinder *this$0, class com.church.psalm.view.activity.MainActivity *$bcvar2)",7,0.86,0.60,2,1,12 14,1
"void MainActivity$$ViewBinder$1.doClick(View)","com.church.psalm.view.activity.MainActivity$$ViewBinder$1.doClick(android.view.View):void",2,0,NONE,44,0,app/build/generated/source/apt/debug/com/church/psalm/view/activity/MainActivity$$ViewBinder.java,15,29,N,"void void MainActivity$$ViewBinder$1.doClick(View)(class com.church.psalm.view.activity.MainActivity$$ViewBinder$1 *this, class android.view.View *p0)",5,0.80,0.30,0,1,15 18 19,1
"MainActivity$$ViewBinder.<init>()","com.church.psalm.view.activity.MainActivity$$ViewBinder.<init>()",1,0,NONE,18,0,app/build/generated/source/apt/debug/com/church/psalm/view/activity/MainActivity$$ViewBinder.java,8,29,N,"void MainActivity$$ViewBinder.<init>()(class com.church.psalm.view.activity.MainActivity$$ViewBinder *this)",5,0.80,0.30,0,1,8,1
"void MainActivity$$ViewBinder.bind(ButterKnife$Finder,MainActivity,Object)","com.church.psalm.view.activity.MainActivity$$ViewBinder.bind(butterknife.ButterKnife$Finder,com.churE225",1,0,NONE,142,0,app/build/generated/source/apt/debug/com/church/psalm/view/activity/MainActivity$$ViewBinder.java,9,29,N,"void void MainActivity$$ViewBinder.bind(ButterKnife$Finder,MainActivity,Object)(class com.church.psalm.view.activity.MainActivity$$ViewBinder *this, class butterknife.ButterKnife$Finder *finder, class com.church.psalm.view.activity.MainActivity *target, class java.lang.Object *source)",14,0.93,0.85,1,5,9 11 12 13 21 22 23,1
"void MainActivity$$ViewBinder.bind(ButterKnife$Finder,Object,Object)","com.church.psalm.view.activity.MainActivity$$ViewBinder.bind(butterknife.ButterKnife$Finder,java.lan8210",1,0,NONE,34,0,app/build/generated/source/apt/debug/com/church/psalm/view/activity/MainActivity$$ViewBinder.java,8,29,N,"void void MainActivity$$ViewBinder.bind(ButterKnife$Finder,Object,Object)(class com.church.psalm.view.activity.MainActivity$$ViewBinder *this, class butterknife.ButterKnife$Finder *$bcvar1, class java.lang.Object *$bcvar2, class java.lang.Object *$bcvar3)",5,0.80,0.85,0,6,8,1
"void MainActivity$$ViewBinder.unbind(MainActivity)","com.church.psalm.view.activity.MainActivity$$ViewBinder.unbind(com.church.psalm.view.activity.MainAc5E70",1,0,NONE,24,0,app/build/generated/source/apt/debug/com/church/psalm/view/activity/MainActivity$$ViewBinder.java,25,29,N,"void void MainActivity$$ViewBinder.unbind(MainActivity)(class com.church.psalm.view.activity.MainActivity$$ViewBinder *this, class com.church.psalm.view.activity.MainActivity *target)",6,0.83,0.30,1,0,25 26 27 28,1
"void MainActivity$$ViewBinder.unbind(Object)","com.church.psalm.view.activity.MainActivity$$ViewBinder.unbind(java.lang.Object):void",1,0,NONE,26,0,app/build/generated/source/apt/debug/com/church/psalm/view/activity/MainActivity$$ViewBinder.java,8,29,N,"void void MainActivity$$ViewBinder.unbind(Object)(class com.church.psalm.view.activity.MainActivity$$ViewBinder *this, class java.lang.Object *$bcvar1)",5,0.80,0.30,0,1,8,1
"MainActivity$1.<init>(MainActivity)","com.church.psalm.view.activity.MainActivity$1.<init>(com.church.psalm.view.activity.MainActivity)",1,0,NONE,28,0,app/src/main/java/com/church/psalm/view/activity/MainActivity.java,42,212,N,"void MainActivity$1.<init>(MainActivity)(class com.church.psalm.view.activity.MainActivity$1 *this, class com.church.psalm.view.activity.MainActivity *this$0)",6,0.83,0.48,1,1,42 77,1
"void MainActivity$1.onClick(MaterialDialog,DialogAction)","com.church.psalm.view.activity.MainActivity$1.onClick(com.afollestad.materialdialogs.MaterialDialog,34DD",1,0,NONE,50,0,app/src/main/java/com/church/psalm/view/activity/MainActivity.java,79,212,N,"void void MainActivity$1.onClick(MaterialDialog,DialogAction)(class com.church.psalm.view.activity.MainActivity$1 *this, class com.afollestad.materialdialogs.MaterialDialog *dialog, class com.afollestad.materialdialogs.DialogAction *which)",8,0.88,0.30,0,1,79 80 83,1
"MainActivity.<init>()","com.church.psalm.view.activity.MainActivity.<init>()",1,0,NONE,16,0,app/src/main/java/com/church/psalm/view/activity/MainActivity.java,41,212,N,"void MainActivity.<init>()(class com.church.psalm.view.activity.MainActivity *this)",5,0.80,0.30,0,1,41,1
"void MainActivity.dismissProgressDialog()","com.church.psalm.view.activity.MainActivity.dismissProgressDialog():void",2,0,NONE,127,0,app/src/main/java/com/church/psalm/view/activity/MainActivity.java,180,212,N,"void void MainActivity.dismissProgressDialog()(class com.church.psalm.view.activity.MainActivity *this)",10,0.70,0.48,0,2,180 181 184,3
"void MainActivity.onClickToolbar()","com.church.psalm.view.activity.MainActivity.onClickToolbar():void",2,0,NONE,63,0,app/src/main/java/com/church/psalm/view/activity/MainActivity.java,133,212,N,"void void MainActivity.onClickToolbar()(class com.church.psalm.view.activity.MainActivity *this)",7,0.86,0.30,0,1,133 134 135 137,2
"void MainActivity.onCreate(Bundle)","com.church.psalm.view.activity.MainActivity.onCreate(android.os.Bundle):void",0,0,NONE,336,0,app/src/main/java/com/church/psalm/view/activity/MainActivity.java,58,212,N,"void void MainActivity.onCreate(Bundle)(class com.church.psalm.view.activity.MainActivity *this, class android.os.Bundle *savedInstanceState)",35,0.00,1.49,0,30,,4
"boolean MainActivity.onCreateOptionsMenu(Menu)","com.church.psalm.view.activity.MainActivity.onCreateOptionsMenu(android.view.Menu):boolean",1,0,NONE,98,0,app/src/main/java/com/church/psalm/view/activity/MainActivity.java,140,212,N,"_Bool boolean MainActivity.onCreateOptionsMenu(Menu)(class com.church.psalm.view.activity.MainActivity *this, class android.view.Menu *menu)",12,0.92,0.60,0,3,140 141 142 143 144 145,1
"boolean MainActivity.onOptionsItemSelected(MenuItem)","com.church.psalm.view.activity.MainActivity.onOptionsItemSelected(android.view.MenuItem):boolean",4,0,NONE,497,0,app/src/main/java/com/church/psalm/view/activity/MainActivity.java,149,212,N,"_Bool boolean MainActivity.onOptionsItemSelected(MenuItem)(class com.church.psalm.view.activity.MainActivity *this, class android.view.MenuItem *item)",22,0.77,1.08,0,11,149 150 152 153 160 163 166,6
"void MainActivity.onRequestPermissionsResult(int,java.lang.String[],int[])","com.church.psalm.view.activity.MainActivity.onRequestPermissionsResult(int,java.lang.String[],int[])8879",1,0,SYMOPS TIMEOUT (334),469,0,app/src/main/java/com/church/psalm/view/activity/MainActivity.java,96,212,N,"void void MainActivity.onRequestPermissionsResult(int,java.lang.String[],int[])(class com.church.psalm.view.activity.MainActivity *this, int requestCode, class java.lang.String *(*permissions)[_t$0], int (*grantResults)[_t$1])",13,0.69,1.20,0,15,96 97 98 102 103 106,4
"void MainActivity.onTabSelected(int)","com.church.psalm.view.activity.MainActivity.onTabSelected(int):void",3,0,NONE,195,0,app/src/main/java/com/church/psalm/view/activity/MainActivity.java,187,212,N,"void void MainActivity.onTabSelected(int)(class com.church.psalm.view.activity.MainActivity *this, int position)",12,0.92,0.30,0,1,187 188 189 190 192 194 195 197,3
"void MainActivity.removeMenuItem()","com.church.psalm.view.activity.MainActivity.removeMenuItem():void",1,0,NONE,54,0,app/src/main/java/com/church/psalm/view/activity/MainActivity.java,207,212,N,"void void MainActivity.removeMenuItem()(class com.church.psalm.view.activity.MainActivity *this)",7,0.86,0.48,1,1,207 208 209 210 211,1
"void MainActivity.showLicenseDialog()","com.church.psalm.view.activity.MainActivity.showLicenseDialog():void",1,0,NONE,80,0,app/src/main/java/com/church/psalm/view/activity/MainActivity.java,199,212,N,"void void MainActivity.showLicenseDialog()(class com.church.psalm.view.activity.MainActivity *this)",9,0.89,0.85,1,5,199 200 201 202 203 204 205,1
"void MainActivity.showNumberFragment()","com.church.psalm.view.activity.MainActivity.showNumberFragment():void",2,0,NONE,220,0,app/src/main/java/com/church/psalm/view/activity/MainActivity.java,120,212,N,"void void MainActivity.showNumberFragment()(class com.church.psalm.view.activity.MainActivity *this)",17,0.94,1.04,1,9,120 121 122 123 124 125 126 127 129 130,2
"void MainActivity.showProgressDialog()","com.church.psalm.view.activity.MainActivity.showProgressDialog():void",1,0,NONE,88,0,app/src/main/java/com/church/psalm/view/activity/MainActivity.java,171,212,N,"void void MainActivity.showProgressDialog()(class com.church.psalm.view.activity.MainActivity *this)",10,0.90,0.78,0,5,171 172 173 174 175 176 177,1
"void MainActivity.showTabbedFragment()","com.church.psalm.view.activity.MainActivity.showTabbedFragment():void",2,0,NONE,188,0,app/src/main/java/com/church/psalm/view/activity/MainActivity.java,108,212,N,"void void MainActivity.showTabbedFragment()(class com.church.psalm.view.activity.MainActivity *this)",14,0.93,1.00,2,7,108 109 110 111 112 113 114 115 117 118,2
"void MainActivity_MembersInjector.<clinit>()","com.church.psalm.view.activity.MainActivity_MembersInjector.<clinit>():void",1,0,NONE,81,0,app/build/generated/source/apt/debug/com/church/psalm/view/activity/MainActivity_MembersInjector.java,9,34,N,"class java.lang.Object *void MainActivity_MembersInjector.<clinit>()(class java.lang.String *field)",10,0.90,0.30,0,1,9,2
"MainActivity_MembersInjector.<init>(MembersInjector,Provider)","com.church.psalm.view.activity.MainActivity_MembersInjector.<init>(dagger.MembersInjector,javax.inje4086",3,0,NONE,196,0,app/build/generated/source/apt/debug/com/church/psalm/view/activity/MainActivity_MembersInjector.java,14,34,N,"void MainActivity_MembersInjector.<init>(MembersInjector,Provider)(class com.church.psalm.view.activity.MainActivity_MembersInjector *this, class dagger.MembersInjector *supertypeInjector, class javax.inject.Provider *presenterProvider)",19,0.89,0.60,1,2,14 15 16 17 18 19,5
"MembersInjector MainActivity_MembersInjector.create(MembersInjector,Provider)","com.church.psalm.view.activity.MainActivity_MembersInjector.create(dagger.MembersInjector,javax.inje3CD1",3,0,NONE,86,0,app/build/generated/source/apt/debug/com/church/psalm/view/activity/MainActivity_MembersInjector.java,30,34,N,"class dagger.MembersInjector *MembersInjector MainActivity_MembersInjector.create(MembersInjector,Provider)(class dagger.MembersInjector *supertypeInjector, class javax.inject.Provider *presenterProvider)",5,1.00,0.60,0,3,30 31,1
"void MainActivity_MembersInjector.injectMembers(MainActivity)","com.church.psalm.view.activity.MainActivity_MembersInjector.injectMembers(com.church.psalm.view.actiC553",2,0,NONE,106,0,app/build/generated/source/apt/debug/com/church/psalm/view/activity/MainActivity_MembersInjector.java,22,34,N,"void void MainActivity_MembersInjector.injectMembers(MainActivity)(class com.church.psalm.view.activity.MainActivity_MembersInjector *this, class com.church.psalm.view.activity.MainActivity *instance)",11,1.00,0.70,1,3,22 23 24 26 27 28,2
"void MainActivity_MembersInjector.injectMembers(Object)","com.church.psalm.view.activity.MainActivity_MembersInjector.injectMembers(java.lang.Object):void",1,0,NONE,28,0,app/build/generated/source/apt/debug/com/church/psalm/view/activity/MainActivity_MembersInjector.java,9,34,N,"void void MainActivity_MembersInjector.injectMembers(Object)(class com.church.psalm.view.activity.MainActivity_MembersInjector *this, class java.lang.Object *$bcvar1)",5,0.80,0.70,0,4,9,1
"ScoreActivity$$ViewBinder$1.<init>(ScoreActivity$$ViewBinder,ScoreActivity)","com.church.psalm.view.activity.ScoreActivity$$ViewBinder$1.<init>(com.church.psalm.view.activity.Sco98A5",1,0,NONE,36,0,app/build/generated/source/apt/debug/com/church/psalm/view/activity/ScoreActivity$$ViewBinder.java,22,41,N,"void ScoreActivity$$ViewBinder$1.<init>(ScoreActivity$$ViewBinder,ScoreActivity)(class com.church.psalm.view.activity.ScoreActivity$$ViewBinder$1 *this, class com.church.psalm.view.activity.ScoreActivity$$ViewBinder *this$0, class com.church.psalm.view.activity.ScoreActivity *$bcvar2)",7,0.86,0.60,2,1,22 24,1
"void ScoreActivity$$ViewBinder$1.doClick(View)","com.church.psalm.view.activity.ScoreActivity$$ViewBinder$1.doClick(android.view.View):void",1,0,NONE,22,0,app/build/generated/source/apt/debug/com/church/psalm/view/activity/ScoreActivity$$ViewBinder.java,25,41,N,"void void ScoreActivity$$ViewBinder$1.doClick(View)(class com.church.psalm.view.activity.ScoreActivity$$ViewBinder$1 *this, class android.view.View *p0)",5,0.80,0.30,0,1,25 28 29,1
"ScoreActivity$$ViewBinder.<init>()","com.church.psalm.view.activity.ScoreActivity$$ViewBinder.<init>()",1,0,NONE,18,0,app/build/generated/source/apt/debug/com/church/psalm/view/activity/ScoreActivity$$ViewBinder.java,8,41,N,"void ScoreActivity$$ViewBinder.<init>()(class com.church.psalm.view.activity.ScoreActivity$$ViewBinder *this)",5,0.80,0.30,0,1,8,1
"void ScoreActivity$$ViewBinder.bind(ButterKnife$Finder,ScoreActivity,Object)","com.church.psalm.view.activity.ScoreActivity$$ViewBinder.bind(butterknife.ButterKnife$Finder,com.chuA31A",1,0,NONE,274,0,app/build/generated/source/apt/debug/com/church/psalm/view/activity/ScoreActivity$$ViewBinder.java,9,41,N,"void void ScoreActivity$$ViewBinder.bind(ButterKnife$Finder,ScoreActivity,Object)(class com.church.psalm.view.activity.ScoreActivity$$ViewBinder *this, class butterknife.ButterKnife$Finder *finder, class com.church.psalm.view.activity.ScoreActivity *target, class java.lang.Object *source)",24,0.96,0.85,1,5,9 11 12 13 14 15 16 17 18 19 20 21 22 23 31,1
"void ScoreActivity$$ViewBinder.bind(ButterKnife$Finder,Object,Object)","com.church.psalm.view.activity.ScoreActivity$$ViewBinder.bind(butterknife.ButterKnife$Finder,java.la3BED",1,0,NONE,34,0,app/build/generated/source/apt/debug/com/church/psalm/view/activity/ScoreActivity$$ViewBinder.java,8,41,N,"void void ScoreActivity$$ViewBinder.bind(ButterKnife$Finder,Object,Object)(class com.church.psalm.view.activity.ScoreActivity$$ViewBinder *this, class butterknife.ButterKnife$Finder *$bcvar1, class java.lang.Object *$bcvar2, class java.lang.Object *$bcvar3)",5,0.80,0.85,0,6,8,1
"void ScoreActivity$$ViewBinder.unbind(ScoreActivity)","com.church.psalm.view.activity.ScoreActivity$$ViewBinder.unbind(com.church.psalm.view.activity.Score42E7",1,0,NONE,12,0,app/build/generated/source/apt/debug/com/church/psalm/view/activity/ScoreActivity$$ViewBinder.java,33,41,N,"void void ScoreActivity$$ViewBinder.unbind(ScoreActivity)(class com.church.psalm.view.activity.ScoreActivity$$ViewBinder *this, class com.church.psalm.view.activity.ScoreActivity *target)",4,0.75,0.30,1,0,33 40,1
"void ScoreActivity$$ViewBinder.unbind(Object)","com.church.psalm.view.activity.ScoreActivity$$ViewBinder.unbind(java.lang.Object):void",1,0,NONE,26,0,app/build/generated/source/apt/debug/com/church/psalm/view/activity/ScoreActivity$$ViewBinder.java,8,41,N,"void void ScoreActivity$$ViewBinder.unbind(Object)(class com.church.psalm.view.activity.ScoreActivity$$ViewBinder *this, class java.lang.Object *$bcvar1)",5,0.80,0.30,0,1,8,1
"ScoreActivity$1$1.<init>(ScoreActivity$1)","com.church.psalm.view.activity.ScoreActivity$1$1.<init>(com.church.psalm.view.activity.ScoreActivityB392",1,0,NONE,28,0,app/src/main/java/com/church/psalm/view/activity/ScoreActivity.java,65,474,N,"void ScoreActivity$1$1.<init>(ScoreActivity$1)(class com.church.psalm.view.activity.ScoreActivity$1$1 *this, class com.church.psalm.view.activity.ScoreActivity$1 *this$1)",6,0.83,0.48,1,1,65 125,1
"void ScoreActivity$1$1.onOutsidePhotoTap()","com.church.psalm.view.activity.ScoreActivity$1$1.onOutsidePhotoTap():void",1,0,NONE,10,0,app/src/main/java/com/church/psalm/view/activity/ScoreActivity.java,133,474,N,"void void ScoreActivity$1$1.onOutsidePhotoTap()(class com.church.psalm.view.activity.ScoreActivity$1$1 *this)",4,0.75,0.00,0,0,133 135,1
"void ScoreActivity$1$1.onPhotoTap(View,float,float)","com.church.psalm.view.activity.ScoreActivity$1$1.onPhotoTap(android.view.View,float,float):void",1,0,NONE,44,0,app/src/main/java/com/church/psalm/view/activity/ScoreActivity.java,127,474,N,"void void ScoreActivity$1$1.onPhotoTap(View,float,float)(class com.church.psalm.view.activity.ScoreActivity$1$1 *this, class android.view.View *view, float x, float y)",7,0.86,0.48,0,2,127 128 129 130,1
"ScoreActivity$1.<init>(ScoreActivity)","com.church.psalm.view.activity.ScoreActivity$1.<init>(com.church.psalm.view.activity.ScoreActivity)",1,0,NONE,28,0,app/src/main/java/com/church/psalm/view/activity/ScoreActivity.java,65,474,N,"void ScoreActivity$1.<init>(ScoreActivity)(class com.church.psalm.view.activity.ScoreActivity$1 *this, class com.church.psalm.view.activity.ScoreActivity *this$0)",6,0.83,0.30,0,1,65 113,1
